lat,lon,effort_kwh,haul_count
65.65,9.55,3867.5,1
57.8,4.7,3867.5,1
75.6,20.5,3862.4,1
70.35,17.05,3862.25,2
70.9,26.2,3859.1666666666665,1
70.05,30.65,3859.1666666666665,1
69.85,30.9,3859.1666666666665,1
69.9,18.8,3857.7000000000003,2
71.25,30.15,3857.0,1
69.95,20.5,3855.8333333333335,3
65.55,10.7,3850.2000000000003,1
58.8,-0.75,3850.0000000000005,1
71.4,16.5,3846.4,1
60.9,4.8,3845.833333333333,2
60.75,0.5,3845.55,1
59.55,0.0,3844.5,1
66.6,11.25,3844.1666666666665,1
71.35,22.55,3844.1666666666665,1
69.85,29.75,3841.25,2
74.4,21.15,3840.0,1
59.75,5.15,3837.5,2
67.7,11.95,3836.2500000000005,1
69.8,18.5,3835.7666666666664,6
66.95,9.65,3835.2000000000003,1
71.05,26.95,3833.333333333333,2
72.55,24.5,3831.9333333333334,1
66.6,6.95,3830.666666666667,1
67.05,11.6,3827.9999999999995,1
70.95,30.0,3824.166666666667,1
72.8,25.95,3823.3333333333335,2
72.45,21.85,3823.1000000000004,2
59.0,4.0,3822.6666666666665,1
70.85,22.9,3821.166666666666,6
71.35,30.4,3819.9999999999995,1
59.35,-1.1,3819.5333333333333,2
64.45,1.25,3816.6666666666665,2
69.55,18.55,3816.35,1
61.85,6.7,3816.25,2
70.8,23.1,3815.1666666666665,6
64.0,1.9,3815.0,2
70.95,25.25,3813.333333333333,2
70.5,19.1,3812.5,1
61.9,2.3,3812.5,1
61.5,0.45,3811.5,3
60.85,4.75,3808.6333333333337,2
72.3,16.7,3808.0000000000005,2
59.35,-0.75,3806.4,3
74.75,20.35,3800.0,1
61.45,3.55,3800.0,1
76.5,15.0,3800.0,2
58.6,2.75,3800.0,1
76.9,22.65,3800.0,1
63.45,0.35,3800.0,1
70.15,20.8,3797.5333333333333,3
76.55,34.2,3797.5000000000005,1
70.35,19.0,3795.0,2
59.95,-3.4,3794.933333333333,2
71.15,32.5,3791.6666666666665,1
67.35,0.1,3791.6666666666665,1
71.55,17.4,3791.133333333333,1
65.95,10.65,3791.133333333333,1
76.45,34.65,3790.5,1
77.3,23.7,3789.233333333333,3
57.95,-1.05,3786.6666666666665,1
75.05,22.25,3785.8999999999996,3
76.05,20.25,3785.6,1
63.6,10.85,3783.3333333333335,3
74.75,19.85,3783.333333333333,2
71.4,29.0,3780.0,2
75.95,20.75,3775.0,2
61.85,2.2,3775.0,1
61.4,3.75,3774.0,1
70.1,30.4,3769.333333333333,2
70.9,15.35,3768.7500000000005,1
77.4,11.7,3768.416666666667,3
65.7,6.05,3762.6333333333328,1
70.9,31.95,3762.5,1
61.25,2.9,3761.6666666666665,1
76.0,19.55,3760.0,1
76.0,17.75,3760.0,1
69.4,6.1,3758.3333333333335,1
71.3,31.25,3757.916666666667,3
59.5,2.65,3756.8500000000004,2
59.05,1.1,3754.8,1
63.7,8.25,3754.4,1
65.4,1.9,3753.6000000000004,1
69.0,1.8,3752.9333333333334,1
67.95,10.35,3751.8,1
68.25,15.3,3750.8333333333335,1
75.75,33.45,3750.1499999999996,1
74.0,23.4,3750.0000000000005,1
71.1,30.15,3750.0,1
61.65,4.05,3750.0,1
76.45,34.0,3750.0,1
70.4,31.15,3749.983333333333,5
67.65,12.8,3749.2833333333338,8
71.5,32.2,3749.1666666666665,2
70.8,26.05,3749.1666666666665,1
58.45,0.0,3748.9999999999995,1
72.05,15.6,3748.9999999999995,1
66.0,11.3,3748.9999999999995,1
69.1,15.15,3746.666666666667,1
59.65,-1.0,3746.25,2
62.75,6.5,3745.5,2
68.55,12.25,3745.0666666666666,2
57.5,2.4,3744.9,1
59.55,2.6,3744.333333333333,2
71.65,32.35,3743.0,1
71.1,18.05,3742.833333333333,2
59.85,2.35,3740.0000000000005,1
67.0,9.0,3740.0,1
68.55,14.2,3740.0,1
64.8,8.25,3738.1333333333337,2
67.85,12.75,3734.4999999999995,2
76.5,33.55,3733.4999999999995,2
75.45,34.35,3733.4999999999995,1
72.4,28.85,3733.3333333333335,1
73.0,19.65,3733.3333333333335,1
59.4,-0.7,3733.2,1
61.35,4.75,3732.866666666667,1
70.2,18.2,3727.3333333333335,4
70.85,21.9,3726.2000000000003,1
71.15,26.9,3726.2000000000003,1
67.5,12.15,3724.0000000000005,1
61.2,0.05,3721.5,1
72.75,18.35,3720.0000000000005,1
74.5,17.1,3720.0000000000005,1
74.5,23.05,3720.0,1
69.85,16.2,3716.666666666667,1
66.05,2.75,3716.6666666666665,2
69.35,19.2,3710.0,1
63.05,7.7,3708.75,1
71.25,18.15,3707.55,1
67.7,12.8,3706.316666666667,5
59.2,-0.65,3705.0,1
70.75,29.65,3704.6166666666663,1
71.45,30.4,3700.0,1
57.5,8.9,3700.0,1
68.35,3.15,3700.0,1
69.75,20.35,3700.0,1
61.0,-1.7,3698.6666666666665,1
63.9,2.05,3698.166666666667,2
58.45,3.3,3697.916666666667,1
68.5,14.3,3696.5,4
69.75,15.5,3696.0,1
72.15,24.5,3694.1666666666665,1
64.55,2.35,3687.75,1
70.4,16.3,3686.2166666666662,2
58.4,3.3,3685.5833333333335,1
65.2,2.0,3683.6666666666665,1
60.25,2.35,3683.3333333333335,1
66.55,7.4,3683.333333333333,1
60.5,1.65,3683.333333333333,1
62.9,6.4,3683.333333333333,1
69.8,30.0,3681.25,1
64.45,6.15,3679.5,1
71.1,16.65,3675.75,1
67.6,12.2,3675.5,3
62.2,4.55,3675.0000000000005,1
60.85,-0.3,3675.0,1
65.25,9.95,3675.0,1
58.55,-1.35,3674.0,1
72.0,32.05,3673.333333333333,1
60.1,-0.5,3673.333333333333,1
62.5,5.4,3672.0833333333335,3
68.35,9.35,3672.0,1
71.9,27.15,3670.0,1
71.75,29.3,3670.0,1
72.05,15.7,3669.1666666666665,1
69.0,15.85,3668.3333333333335,1
66.75,11.7,3666.6666666666665,1
56.95,6.0,3666.6666666666665,1
70.0,21.65,3666.5,3
69.95,20.6,3666.333333333333,3
70.35,16.9,3663.8999999999996,1
72.05,30.75,3660.6666666666665,1
63.55,1.6,3660.0,1
75.45,20.65,3660.0,1
63.65,0.55,3652.4333333333334,1
68.2,12.7,3650.833333333334,2
62.25,5.4,3648.0,9
62.75,1.45,3647.916666666667,1
77.25,23.45,3645.0333333333333,2
72.8,26.45,3642.5,1
58.5,-0.65,3640.3333333333335,1
64.55,5.7,3640.0,1
68.2,11.85,3640.0,1
81.15,22.0,3640.0,1
70.15,30.55,3633.6000000000004,3
59.3,2.8,3630.0,2
65.05,5.55,3630.0,1
59.3,10.75,3630.0,4
61.45,2.75,3630.0,2
58.45,-0.3,3626.6666666666665,1
66.4,2.55,3625.0,1
70.8,21.4,3625.0,2
62.9,1.1,3620.0,1
69.55,20.55,3620.0,1
72.25,21.35,3616.666666666667,1
70.2,30.65,3616.666666666667,2
71.35,31.5,3616.1666666666665,4
70.9,26.05,3612.5,2
69.35,16.55,3610.833333333333,1
70.15,22.25,3610.0,2
70.55,30.35,3603.333333333333,2
66.0,0.6,3600.0,1
75.45,20.7,3600.0,1
75.45,20.8,3600.0,1
75.75,19.85,3600.0,1
58.4,1.75,3600.0,1
58.45,2.65,3600.0,1
69.55,16.4,3597.3333333333335,1
57.9,3.75,3597.0,1
61.15,0.2,3596.4,1
59.25,2.85,3595.8,2
70.45,20.5,3591.2499999999995,1
72.6,16.95,3590.3999999999996,1
58.1,3.8,3586.0000000000005,1
67.2,4.65,3586.0000000000005,1
59.55,-0.6,3586.0000000000005,1
68.9,8.35,3583.3333333333335,1
75.1,21.55,3582.15,1
71.95,32.8,3582.0,2
68.4,16.85,3580.0,2
63.55,3.35,3579.833333333333,2
71.65,15.8,3578.666666666667,1
71.9,28.9,3578.25,1
70.6,16.2,3577.5,3
59.55,-0.55,3576.6666666666665,1
62.0,1.65,3575.0,1
70.05,30.2,3575.0,1
67.7,11.85,3573.3333333333335,1
59.45,-0.6,3572.266666666667,2
62.6,2.5,3570.75,1
71.05,17.9,3570.233333333333,1
59.5,0.9,3570.0,1
66.75,2.25,3570.0,1
75.95,18.35,3569.9999999999995,1
70.05,15.4,3565.3333333333335,1
75.5,18.35,3564.6,1
62.45,6.05,3562.5,4
76.1,23.7,3560.0,1
77.1,23.15,3560.0,1
75.0,21.6,3560.0,1
69.95,22.0,3555.0,1
66.55,4.1,3553.3333333333335,1
69.2,16.65,3553.333333333333,1
57.35,7.9,3553.0,1
59.7,-0.65,3551.883333333333,1
76.05,21.95,3550.0,2
67.2,2.45,3550.0,1
68.15,14.1,3549.533333333333,2
73.0,22.35,3547.5,1
64.95,11.55,3547.3333333333335,2
58.7,0.95,3546.666666666667,1
71.85,32.4,3538.4999999999995,1
65.2,10.2,3535.0,1
66.9,11.85,3533.75,1
66.8,11.35,3533.75,1
61.45,0.5,3532.7833333333333,1
70.45,22.05,3532.616666666667,5
74.25,21.75,3531.0,2
58.75,-0.15,3528.0,1
58.0,10.6,3523.333333333333,1
61.9,5.9,3523.0,5
74.95,34.2,3520.0000000000005,1
64.35,3.55,3520.0000000000005,1
66.8,11.6,3520.0,1
77.35,28.0,3519.9999999999995,1
74.85,20.9,3519.9999999999995,1
58.7,2.95,3518.9999999999995,1
58.55,-1.7,3516.6666666666665,1
71.25,29.4,3516.6666666666665,1
71.5,31.2,3515.85,1
65.05,2.55,3515.0,2
57.95,7.2,3514.5,1
62.15,2.0,3513.3333333333335,1
76.7,24.05,3512.3333333333335,1
74.75,17.25,3512.3333333333335,1
66.3,4.0,3510.0000000000005,1
73.25,15.0,3510.0,1
68.25,15.45,3505.8333333333335,1
60.25,-0.05,3503.666666666667,1
76.45,25.5,3500.3333333333335,2
58.35,-1.25,3500.0,1
70.8,30.6,3500.0,1
72.55,33.0,3500.0,1
69.3,14.0,3500.0,1
70.35,16.35,3500.0,1
76.95,24.1,3499.3333333333335,1
58.05,0.45,3498.1666666666665,2
57.6,8.6,3498.0,1
61.75,4.3,3495.0,1
66.25,3.25,3493.333333333333,2
71.05,32.65,3492.4999999999995,2
71.1,26.45,3489.333333333333,2
71.1,27.0,3488.633333333333,2
71.25,28.4,3488.0,1
71.9,29.3,3486.5,1
60.5,0.8,3486.266666666667,2
63.6,10.9,3483.3333333333335,3
60.65,3.55,3483.3333333333335,1
66.35,11.75,3483.333333333333,2
66.75,-3.9,3483.333333333333,1
71.1,16.1,3481.333333333333,1
75.65,20.45,3480.0,1
59.95,2.05,3479.9999999999995,1
69.0,14.35,3479.9999999999995,1
58.65,1.2,3476.666666666667,1
64.6,1.65,3476.2500000000005,1
70.85,30.1,3474.1666666666665,1
69.4,13.9,3473.0833333333335,2
70.3,31.25,3472.0333333333333,2
71.15,31.95,3470.6666666666665,1
70.05,20.45,3470.0,2
63.3,6.5,3469.166666666667,3
69.1,15.2,3469.0000000000005,2
65.05,4.0,3468.0,1
66.85,11.35,3466.666666666667,1
71.15,26.95,3466.6666666666665,2
65.1,3.3,3465.0,1
70.5,22.6,3465.0,1
57.55,5.25,3465.0,1
61.5,3.95,3459.6833333333334,1
74.15,31.75,3458.3333333333335,1
76.15,21.95,3457.3500000000004,1
76.45,25.6,3457.166666666667,3
70.25,31.1,3457.0666666666666,2
70.6,30.35,3455.75,1
73.65,18.5,3454.4,1
75.7,17.25,3454.0333333333333,1
69.75,16.5,3452.6666666666665,2
65.0,8.5,3452.5,2
60.45,5.1,3451.0,4
72.4,24.7,3449.9999999999995,2
57.65,4.85,3448.5,1
59.0,2.1,3446.55,2
69.65,18.05,3444.0,3
70.25,20.7,3442.5,2
57.95,10.6,3441.666666666667,1
58.95,-1.2,3441.6666666666665,1
59.4,1.5,3440.0,1
76.1,20.25,3440.0,1
71.9,33.8,3440.0,1
59.35,1.7,3440.0,1
64.8,10.45,3438.3333333333335,3
70.9,25.65,3437.3833333333337,2
69.45,16.8,3436.0,2
68.45,16.9,3435.0,2
60.7,1.35,3435.0,1
57.9,4.35,3434.666666666667,1
62.55,5.8,3434.6666666666665,1
76.4,33.1,3430.0,1
71.2,26.9,3429.0666666666666,1
58.75,1.0,3426.6666666666665,1
67.8,7.6,3424.6666666666665,1
75.95,33.5,3424.05,1
72.9,29.75,3423.7500000000005,1
73.9,22.85,3423.7500000000005,1
69.85,21.05,3423.0,1
72.4,30.25,3422.25,1
66.35,11.85,3420.433333333333,1
67.5,12.1,3418.3333333333335,2
62.6,6.0,3416.6666666666665,9
75.65,20.95,3414.6666666666665,1
75.65,20.5,3414.6666666666665,1
64.75,11.0,3412.5,3
69.95,31.1,3412.5,1
64.55,10.25,3410.916666666667,4
67.9,13.4,3407.4833333333336,2
68.35,13.75,3406.65,2
68.15,-3.5,3400.0,1
71.1,26.85,3400.0,2
76.45,15.2,3400.0,1
72.45,4.35,3400.0,1
66.45,10.0,3400.0,1
61.9,-1.4,3400.0,1
70.7,30.85,3400.0,1
75.8,20.75,3398.4500000000003,1
62.75,2.3,3398.4500000000003,1
63.55,7.3,3396.9,1
65.3,11.35,3396.9,1
75.05,17.55,3396.2499999999995,2
67.95,10.55,3395.4666666666667,1
76.35,17.4,3394.666666666667,1
69.85,16.45,3394.666666666667,1
69.4,13.8,3394.3,1
66.9,10.65,3393.0,1
68.25,12.45,3392.9166666666665,1
68.35,14.1,3385.0,1
60.15,1.45,3383.3333333333335,1
70.55,22.9,3382.5,2
60.15,0.15,3379.95,1
65.1,5.55,3378.5,1
70.1,19.05,3377.5,1
76.4,33.8,3375.0,1
62.15,2.95,3375.0,1
69.85,16.3,3374.333333333333,1
57.6,5.85,3369.3333333333335,1
62.15,-1.1,3368.666666666667,1
60.1,0.65,3367.833333333333,1
64.3,10.45,3366.666666666667,22
59.8,5.75,3366.666666666667,3
75.35,21.3,3366.666666666667,2
65.55,10.9,3366.6666666666665,2
71.7,23.0,3366.0,1
71.0,17.7,3364.0,2
66.95,3.5,3360.0,1
64.35,9.55,3360.0,1
59.2,10.55,3360.0,2
70.9,28.7,3360.0,2
63.5,0.35,3360.0,1
64.7,0.8,3360.0,1
71.0,26.05,3359.8333333333335,5
68.35,13.35,3358.016666666667,2
75.7,33.5,3355.0,1
65.75,4.8,3355.0,1
70.95,27.0,3355.0,1
72.55,23.05,3354.866666666667,1
68.95,7.7,3354.666666666667,1
68.45,17.0,3350.0,2
68.8,14.9,3347.4666666666667,3
71.8,30.4,3345.833333333333,2
70.15,18.65,3342.5000000000005,1
72.3,16.85,3341.25,1
75.6,20.8,3341.0,1
62.1,5.7,3340.0,4
71.2,26.95,3337.733333333333,2
70.15,22.95,3337.333333333333,5
69.15,17.9,3337.2166666666667,1
70.35,16.45,3337.2166666666667,1
68.25,15.6,3336.75,2
62.3,4.85,3335.2,2
71.15,8.85,3333.3333333333335,1
74.45,23.3,3333.333333333333,1
58.7,-0.7,3332.0,1
69.2,15.25,3330.6666666666665,3
59.15,11.15,3330.0,5
62.25,1.5,3330.0,1
62.65,2.6,3330.0,1
66.75,0.0,3325.0,1
59.75,0.5,3325.0,1
58.5,9.3,3321.0,1
63.35,5.35,3320.0000000000005,1
66.0,12.75,3318.75,2
75.05,22.0,3318.333333333333,1
74.7,20.95,3316.833333333333,3
76.55,24.0,3316.666666666667,2
76.3,24.5,3315.116666666667,2
58.1,8.15,3315.0,2
67.25,1.45,3314.333333333333,1
66.6,11.85,3313.75,1
64.75,3.35,3313.3333333333335,1
63.85,1.45,3312.5,1
70.95,28.9,3311.1666666666665,3
67.75,12.65,3309.7333333333336,3
59.95,5.1,3307.266666666667,1
63.4,0.9,3306.0,2
64.5,1.4,3304.5833333333335,1
63.3,4.05,3304.5833333333335,1
74.45,21.6,3301.583333333334,2
75.15,16.45,3300.0000000000005,1
72.35,14.95,3300.0,1
71.95,31.15,3300.0,1
71.65,25.25,3300.0,1
57.0,5.85,3300.0,1
58.8,9.55,3299.3333333333335,1
64.35,3.2,3298.4500000000003,1
60.15,1.6,3298.166666666667,1
70.85,16.15,3297.166666666667,3
62.85,6.3,3293.333333333333,2
67.75,1.25,3293.333333333333,1
58.75,-0.65,3291.6666666666665,1
71.45,15.95,3291.2999999999997,1
75.05,22.05,3288.1666666666665,1
64.9,11.75,3286.6666666666665,1
65.25,3.2,3286.6666666666665,1
75.95,18.75,3285.916666666667,1
58.45,8.9,3285.1,1
59.15,10.85,3285.0,3
59.0,11.1,3285.0,2
67.75,9.75,3282.5,1
61.0,0.35,3280.05,2
71.1,27.45,3280.0,1
74.85,20.95,3280.0,1
64.55,1.55,3275.9833333333336,1
70.35,20.45,3274.1833333333334,2
75.0,33.45,3272.5,1
72.9,32.95,3272.5,1
75.45,18.45,3270.7333333333336,2
61.0,-0.25,3269.1000000000004,2
70.7,22.7,3267.3333333333335,4
68.35,12.15,3266.6666666666665,1
74.65,23.8,3265.1666666666665,1
71.6,33.0,3263.8666666666663,1
68.15,13.3,3260.0,2
68.1,14.6,3260.0,2
60.05,0.85,3260.0,1
75.65,27.0,3258.75,1
72.45,20.15,3258.666666666667,1
60.85,3.4,3258.1499999999996,1
59.55,0.15,3258.1499999999996,1
62.05,2.0,3253.333333333333,1
76.25,32.6,3253.333333333333,1
71.15,30.55,3253.333333333333,1
65.75,5.8,3252.0,1
63.1,1.9,3250.0,1
59.75,5.45,3250.0,1
58.05,6.95,3250.0,1
63.05,4.65,3250.0,1
59.45,0.4,3250.0,1
72.3,15.3,3249.5,1
59.1,-0.5,3247.683333333334,2
61.0,-0.2,3246.75,2
68.85,16.95,3245.3666666666663,1
76.25,14.9,3243.9333333333334,1
60.6,-0.3,3242.4166666666665,1
68.5,14.35,3240.0,2
61.2,-0.45,3240.0,1
71.0,23.95,3233.5,3
62.2,1.35,3233.3333333333335,1
58.75,10.55,3232.5,1
70.8,32.1,3230.0000000000005,2
67.05,3.7,3230.0,1
64.3,9.55,3228.9666666666662,2
64.15,0.55,3228.633333333333,1
76.3,25.05,3227.8333333333335,1
71.25,26.0,3226.6666666666665,1
60.1,-1.1,3221.85,3
74.55,33.95,3220.5,1
58.7,2.65,3219.45,1
60.5,-2.75,3218.4,1
75.95,21.05,3217.5,1
75.45,21.0,3217.5,1
71.05,26.5,3214.75,1
66.35,12.0,3213.3333333333335,1
75.95,17.75,3213.0,1
70.35,22.25,3210.25,3
72.65,18.75,3209.6,1
65.1,2.25,3208.3333333333335,1
68.6,2.15,3206.666666666667,1
67.7,11.7,3206.666666666667,1
70.45,31.4,3206.666666666667,1
63.3,3.85,3206.666666666667,1
67.7,8.15,3205.6666666666665,1
70.9,25.2,3204.6666666666665,1
70.15,16.85,3203.5,2
74.95,34.45,3200.0,1
76.0,22.4,3200.0,1
58.65,1.8,3200.0,1
71.9,31.0,3200.0,1
71.8,30.9,3200.0,1
58.45,2.4,3200.0,1
71.45,30.1,3200.0,1
74.6,21.7,3200.0,1
61.65,-3.7,3200.0,1
68.3,14.3,3200.0,1
71.5,20.2,3200.0,1
71.1,29.15,3199.016666666667,1
71.35,17.3,3198.1499999999996,1
74.95,34.35,3187.5,1
58.75,3.85,3186.6666666666665,1
71.15,26.3,3186.0333333333333,6
64.65,11.15,3185.0000000000005,1
63.2,5.8,3183.333333333333,1
69.6,18.95,3183.333333333333,1
63.25,7.4,3182.5,3
58.05,2.15,3182.4,1
63.8,0.15,3182.4,1
59.0,11.0,3180.0,3
61.2,0.55,3180.0,1
59.35,-1.2,3173.3333333333335,1
61.1,5.1,3173.333333333333,2
71.35,30.65,3170.0,1
70.9,25.7,3169.7666666666664,2
64.0,0.8,3169.666666666667,1
59.65,-0.95,3168.4500000000003,2
68.05,13.45,3164.1666666666665,6
70.95,26.8,3162.5,1
71.2,27.0,3162.316666666667,1
65.6,10.85,3160.5,1
59.25,2.6,3160.0,1
71.15,21.15,3155.2,1
69.35,16.3,3154.916666666667,4
75.85,22.05,3153.5166666666664,1
71.1,28.1,3150.0,2
56.85,1.65,3150.0,1
70.05,15.9,3150.0,1
69.9,30.15,3146.85,1
65.75,12.45,3142.5,1
62.6,6.4,3139.833333333333,2
63.75,9.0,3137.3333333333335,4
74.7,20.4,3137.1,3
60.0,0.75,3136.0,1
58.3,8.75,3135.0,1
57.85,10.15,3135.0,1
74.85,21.4,3133.3333333333335,1
72.45,10.95,3133.3333333333335,1
63.75,0.2,3133.333333333333,1
59.35,0.55,3133.316666666666,3
65.15,5.65,3130.5,2
71.05,28.35,3128.0833333333335,3
65.1,1.65,3128.0,1
72.3,24.85,3127.0833333333335,1
75.8,21.1,3122.9,1
76.15,22.1,3122.9,1
71.8,30.8,3122.3333333333335,1
75.1,32.8,3121.25,1
60.4,-2.95,3121.25,3
72.3,24.2,3120.0,3
59.45,1.75,3120.0,1
76.0,18.2,3120.0,1
76.6,20.1,3120.0,1
76.45,25.4,3120.0,1
59.1,11.15,3120.0,2
70.05,21.95,3118.666666666667,3
60.05,1.85,3116.6666666666665,1
61.4,4.55,3116.3166666666666,2
69.75,15.55,3115.9999999999995,1
71.4,16.05,3114.1666666666665,1
67.65,12.35,3111.4,1
69.5,17.1,3110.0,3
70.6,23.15,3110.0,2
65.15,5.6,3105.333333333333,1
74.75,18.75,3102.0,2
70.15,15.7,3100.7999999999997,1
71.45,32.7,3100.0,1
71.85,27.85,3098.3333333333335,1
57.55,5.15,3097.7333333333336,2
60.8,1.1,3096.9,2
56.95,5.6,3091.666666666667,1
62.65,6.55,3090.3333333333335,4
60.0,-1.1,3090.0,1
59.5,-0.5,3090.0,1
68.65,15.4,3089.6833333333334,1
58.4,2.8,3089.6833333333334,1
66.85,10.95,3088.5,1
64.3,9.45,3082.133333333333,3
64.0,2.45,3081.6666666666665,1
63.15,7.3,3081.3333333333335,4
70.55,22.25,3080.0000000000005,2
63.15,4.95,3080.0,1
70.35,31.55,3080.0,1
75.1,22.05,3077.0,1
68.45,13.05,3076.666666666667,1
63.85,1.05,3076.6666666666665,1
73.4,20.35,3074.9999999999995,1
69.9,19.9,3069.9166666666665,1
58.9,5.15,3069.0,1
70.25,22.8,3068.75,1
62.1,-2.05,3066.666666666667,1
59.85,4.3,3066.666666666667,1
69.25,15.3,3066.6666666666665,2
76.3,24.4,3064.75,2
67.45,14.5,3063.6666666666665,1
70.15,30.35,3061.6666666666665,1
67.75,10.5,3060.0,5
59.45,-0.9,3060.0,1
76.4,17.75,3060.0,1
65.55,11.2,3060.0,1
65.4,2.75,3060.0,1
60.25,5.15,3060.0,1
63.65,0.6,3060.0,1
69.75,19.8,3053.3333333333335,1
63.35,6.05,3052.5,1
58.55,9.4,3051.0,1
62.7,1.4,3047.0833333333335,1
61.75,0.7,3046.95,2
70.7,16.9,3046.166666666667,1
69.1,14.55,3044.0,2
75.9,21.15,3040.0,1
76.25,16.55,3040.0,1
76.4,32.1,3040.0,1
69.35,19.15,3040.0,2
69.8,18.35,3039.2333333333336,2
60.15,0.6,3036.0,1
58.75,2.7,3033.3333333333335,1
58.85,0.3,3033.3333333333335,1
64.5,4.15,3033.3333333333335,1
70.35,20.7,3033.333333333333,1
72.45,14.75,3033.333333333333,1
71.0,28.2,3033.333333333333,2
68.45,13.0,3033.333333333333,1
64.3,-0.05,3031.0499999999997,1
70.9,24.1,3030.166666666667,3
69.6,17.2,3026.5,2
72.3,-2.7,3025.0000000000005,1
67.0,10.9,3025.0,1
70.65,30.2,3025.0,1
57.65,11.35,3021.6666666666665,1
71.0,26.5,3018.666666666667,1
60.55,3.75,3016.6666666666665,1
60.75,-1.4,3013.65,1
70.8,15.95,3011.85,1
71.45,27.5,3010.0,1
68.9,14.35,3006.6666666666665,1
75.4,19.7,3004.333333333333,2
57.55,5.65,3003.0,2
58.7,1.35,3000.0,1
72.95,17.6,3000.0,1
76.3,24.8,3000.0,1
67.15,11.45,3000.0,1
74.85,24.9,3000.0,1
75.0,19.1,3000.0,2
75.95,21.85,3000.0,1
63.55,7.8,2999.166666666667,2
68.3,13.15,2997.3333333333335,1
65.45,2.7,2992.0,1
63.95,3.3,2992.0,1
68.2,14.7,2989.9999999999995,1
59.15,-0.4,2989.9999999999995,1
66.2,3.2,2988.3333333333335,1
70.4,16.05,2988.333333333333,1
70.95,29.6,2986.6666666666665,3
73.4,31.15,2986.6666666666665,1
58.1,10.45,2986.5,1
59.3,10.55,2985.0,1
69.8,16.1,2984.8,1
63.8,7.4,2983.75,1
66.05,11.2,2983.3333333333335,1
75.45,20.2,2983.333333333333,2
62.95,6.65,2981.733333333333,4
65.35,2.7,2980.8,1
64.95,11.35,2979.1666666666665,8
70.8,28.45,2976.0,1
61.6,3.55,2975.0,1
59.85,0.3,2974.3999999999996,1
63.5,7.55,2970.766666666667,2
60.8,-2.0,2970.0,1
70.3,18.5,2970.0,1
74.55,34.4,2970.0,1
72.85,33.65,2970.0,1
61.8,6.4,2968.166666666667,4
64.6,0.75,2966.666666666667,1
68.55,14.0,2965.3333333333335,1
73.0,27.75,2964.9666666666667,1
61.2,4.8,2963.333333333333,1
74.8,33.95,2962.5,1
74.65,33.9,2962.5,1
63.05,7.5,2960.4833333333336,2
77.1,22.95,2960.0,1
64.15,9.1,2958.3333333333335,1
75.85,22.55,2956.3333333333335,1
77.4,11.75,2956.25,2
58.4,8.75,2955.0,1
59.15,10.8,2955.0,1
75.1,16.25,2953.5,2
64.0,2.75,2946.6666666666665,1
66.2,6.0,2945.3333333333335,1
70.95,26.6,2944.9,1
65.35,3.0,2943.5,1
60.05,0.5,2940.0,1
76.45,25.7,2939.2000000000003,1
63.8,3.4,2939.2000000000003,1
64.8,0.5,2937.6000000000004,1
71.3,26.0,2935.85,1
57.3,-0.1,2933.3333333333335,1
59.45,-0.1,2933.333333333333,1
71.8,24.45,2933.333333333333,1
69.95,16.3,2933.333333333333,1
68.6,11.85,2925.0,1
74.85,16.9,2925.0,1
62.2,1.85,2925.0,1
63.25,7.45,2922.6666666666665,1
71.9,31.25,2922.6666666666665,2
70.35,16.95,2921.8999999999996,2
59.4,0.2,2921.1,1
65.8,2.55,2918.7,1
58.5,2.0,2916.666666666667,1
64.2,0.3,2916.666666666667,1
69.0,14.2,2916.6666666666665,2
70.6,29.75,2916.5666666666666,3
67.05,11.2,2915.0,1
70.5,17.05,2914.5,1
72.85,26.85,2913.3333333333335,2
64.95,1.55,2912.7000000000003,1
75.35,19.2,2912.6666666666665,1
75.65,22.2,2908.583333333333,1
66.85,9.65,2903.916666666667,2
71.0,27.5,2900.0,2
70.75,15.15,2900.0,1
59.05,0.25,2898.7,1
68.95,16.15,2896.9,1
69.0,14.65,2892.55,3
64.5,10.15,2887.65,1
75.25,33.75,2887.5000000000005,1
74.85,34.45,2887.5000000000005,1
75.55,33.0,2887.5,1
67.5,14.4,2887.5,1
74.6,34.25,2887.5,1
59.65,0.85,2886.25,2
69.6,17.0,2885.3,2
70.0,28.75,2884.8,1
60.65,5.45,2883.3333333333335,3
75.65,20.65,2883.333333333333,2
59.5,-0.45,2881.0,3
67.35,1.35,2880.0,1
64.8,0.6,2880.0,1
71.05,16.7,2880.0,1
70.2,22.25,2880.0,1
70.05,16.8,2875.8333333333335,1
62.0,5.45,2875.0,5
65.1,2.15,2875.0,1
59.65,-0.9,2875.0,1
70.9,29.8,2869.3333333333335,1
70.9,26.8,2868.75,1
58.9,1.6,2866.666666666667,1
72.75,14.8,2866.6666666666665,1
68.5,7.0,2866.466666666667,1
70.1,30.6,2864.25,1
66.05,5.85,2862.5,1
68.9,14.7,2860.0000000000005,1
75.55,33.45,2860.0,1
60.9,0.95,2858.6833333333334,1
65.85,1.9,2858.3333333333335,1
76.45,25.8,2857.8333333333335,2
65.9,5.8,2856.0,2
69.15,15.05,2856.0,1
65.65,10.8,2850.0,1
61.1,0.6,2850.0,1
59.75,2.8,2847.15,2
76.75,20.15,2840.0,1
60.75,-2.2,2837.5,2
70.3,23.25,2837.5,1
67.25,10.35,2835.6666666666665,1
