FID,id,the_geom,port,port_id,portcode,country,year,tonnagesize,nofvessels,gross_tonnage__gt_thousand,tonnageindex
portvesselsbytonnage.1493843,830,POINT (23.133117676000097 65.85290527300015),Kalix,SEKAX,SE_1SEKAX,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1493842,830,POINT (23.133117676000097 65.85290527300015),Kalix,SEKAX,SE_1SEKAX,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1493841,830,POINT (23.133117676000097 65.85290527300015),Kalix,SEKAX,SE_1SEKAX,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1493850,830,POINT (23.133117676000097 65.85290527300015),Kalix,SEKAX,SE_1SEKAX,SE,2025,Total,,,0
portvesselsbytonnage.1494255,831,POINT (14.089294434000067 59.31488037100007),Kristinehamn,SEKHN,SE_2SEKHN,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1494254,831,POINT (14.089294434000067 59.31488037100007),Kristinehamn,SEKHN,SE_2SEKHN,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1494253,831,POINT (14.089294434000067 59.31488037100007),Kristinehamn,SEKHN,SE_2SEKHN,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1494256,831,POINT (14.089294434000067 59.31488037100007),Kristinehamn,SEKHN,SE_2SEKHN,SE,2025,Total,,,0
portvesselsbytonnage.1494870,832,POINT (18.183898926000097 57.38830566400014),Klintehamn,SEKLI,SE_1SEKLI,SE,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1494869,832,POINT (18.183898926000097 57.38830566400014),Klintehamn,SEKLI,SE_1SEKLI,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1494868,832,POINT (18.183898926000097 57.38830566400014),Klintehamn,SEKLI,SE_1SEKLI,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1494867,832,POINT (18.183898926000097 57.38830566400014),Klintehamn,SEKLI,SE_1SEKLI,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1494866,832,POINT (18.183898926000097 57.38830566400014),Klintehamn,SEKLI,SE_1SEKLI,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1494865,832,POINT (18.183898926000097 57.38830566400014),Klintehamn,SEKLI,SE_1SEKLI,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1494864,832,POINT (18.183898926000097 57.38830566400014),Klintehamn,SEKLI,SE_1SEKLI,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1494871,832,POINT (18.183898926000097 57.38830566400014),Klintehamn,SEKLI,SE_1SEKLI,SE,2025,Total,,,0
portvesselsbytonnage.1497136,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.1497135,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.1497134,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1497133,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1497132,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.1497131,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1497130,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1497129,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1497128,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1497127,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1497126,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1497125,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1497124,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1497123,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1497122,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1497137,833,POINT (16.369873047000112 56.654296875000114),Kalmar,SEKLR,SE_1SEKLR,SE,2025,Total,,,0
portvesselsbytonnage.1498821,834,POINT (16.007324218999997 59.50469970700016),Köping,SEKOG,SE_1SEKOG,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1498820,834,POINT (16.007324218999997 59.50469970700016),Köping,SEKOG,SE_1SEKOG,SE,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1498819,834,POINT (16.007324218999997 59.50469970700016),Köping,SEKOG,SE_1SEKOG,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1498818,834,POINT (16.007324218999997 59.50469970700016),Köping,SEKOG,SE_1SEKOG,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1498817,834,POINT (16.007324218999997 59.50469970700016),Köping,SEKOG,SE_1SEKOG,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1498816,834,POINT (16.007324218999997 59.50469970700016),Köping,SEKOG,SE_1SEKOG,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1498815,834,POINT (16.007324218999997 59.50469970700016),Köping,SEKOG,SE_1SEKOG,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1498814,834,POINT (16.007324218999997 59.50469970700016),Köping,SEKOG,SE_1SEKOG,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1498813,834,POINT (16.007324218999997 59.50469970700016),Köping,SEKOG,SE_1SEKOG,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1498812,834,POINT (16.007324218999997 59.50469970700016),Köping,SEKOG,SE_1SEKOG,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1498811,834,POINT (16.007324218999997 59.50469970700016),Köping,SEKOG,SE_1SEKOG,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1498822,834,POINT (16.007324218999997 59.50469970700016),Köping,SEKOG,SE_1SEKOG,SE,2025,Total,,,0
portvesselsbytonnage.1498937,835,POINT (18.788513183999953 57.84930419900007),Kappelshamn,SEKPH,SE_1SEKPH,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1498938,835,POINT (18.788513183999953 57.84930419900007),Kappelshamn,SEKPH,SE_1SEKPH,SE,2025,Total,,,0
portvesselsbytonnage.1499805,836,POINT (19.06427002000015 59.723876953000115),Kappelskär,SEKPS,SE_1SEKPS,SE,2025,From 150 000 to 199 999 gross tonnage,,,20
portvesselsbytonnage.1499804,836,POINT (19.06427002000015 59.723876953000115),Kappelskär,SEKPS,SE_1SEKPS,SE,2025,From 50 000 to 79 999 gross tonnage,,,17
portvesselsbytonnage.1499803,836,POINT (19.06427002000015 59.723876953000115),Kappelskär,SEKPS,SE_1SEKPS,SE,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.1499802,836,POINT (19.06427002000015 59.723876953000115),Kappelskär,SEKPS,SE_1SEKPS,SE,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.1499801,836,POINT (19.06427002000015 59.723876953000115),Kappelskär,SEKPS,SE_1SEKPS,SE,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1499800,836,POINT (19.06427002000015 59.723876953000115),Kappelskär,SEKPS,SE_1SEKPS,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1499799,836,POINT (19.06427002000015 59.723876953000115),Kappelskär,SEKPS,SE_1SEKPS,SE,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1499798,836,POINT (19.06427002000015 59.723876953000115),Kappelskär,SEKPS,SE_1SEKPS,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1499797,836,POINT (19.06427002000015 59.723876953000115),Kappelskär,SEKPS,SE_1SEKPS,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1499796,836,POINT (19.06427002000015 59.723876953000115),Kappelskär,SEKPS,SE_1SEKPS,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1499795,836,POINT (19.06427002000015 59.723876953000115),Kappelskär,SEKPS,SE_1SEKPS,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1499794,836,POINT (19.06427002000015 59.723876953000115),Kappelskär,SEKPS,SE_1SEKPS,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1499806,836,POINT (19.06427002000015 59.723876953000115),Kappelskär,SEKPS,SE_1SEKPS,SE,2025,Total,,,0
portvesselsbytonnage.1500260,837,POINT (13.520507812000005 59.36669921900017),Karlstad,SEKSD,SE_2SEKSD,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1500259,837,POINT (13.520507812000005 59.36669921900017),Karlstad,SEKSD,SE_2SEKSD,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1500258,837,POINT (13.520507812000005 59.36669921900017),Karlstad,SEKSD,SE_2SEKSD,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1500257,837,POINT (13.520507812000005 59.36669921900017),Karlstad,SEKSD,SE_2SEKSD,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1500256,837,POINT (13.520507812000005 59.36669921900017),Karlstad,SEKSD,SE_2SEKSD,SE,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.1500261,837,POINT (13.520507812000005 59.36669921900017),Karlstad,SEKSD,SE_2SEKSD,SE,2025,Total,,,0
portvesselsbytonnage.1501826,838,POINT (12.82647705100004 55.86389160200014),Landskrona,SELAA,SE_1SELAA,SE,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1501825,838,POINT (12.82647705100004 55.86389160200014),Landskrona,SELAA,SE_1SELAA,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1501824,838,POINT (12.82647705100004 55.86389160200014),Landskrona,SELAA,SE_1SELAA,SE,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.1501823,838,POINT (12.82647705100004 55.86389160200014),Landskrona,SELAA,SE_1SELAA,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1501822,838,POINT (12.82647705100004 55.86389160200014),Landskrona,SELAA,SE_1SELAA,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1501821,838,POINT (12.82647705100004 55.86389160200014),Landskrona,SELAA,SE_1SELAA,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1501820,838,POINT (12.82647705100004 55.86389160200014),Landskrona,SELAA,SE_1SELAA,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1501819,838,POINT (12.82647705100004 55.86389160200014),Landskrona,SELAA,SE_1SELAA,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1501818,838,POINT (12.82647705100004 55.86389160200014),Landskrona,SELAA,SE_1SELAA,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1501817,838,POINT (12.82647705100004 55.86389160200014),Landskrona,SELAA,SE_1SELAA,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1501816,838,POINT (12.82647705100004 55.86389160200014),Landskrona,SELAA,SE_1SELAA,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1501815,838,POINT (12.82647705100004 55.86389160200014),Landskrona,SELAA,SE_1SELAA,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1501814,838,POINT (12.82647705100004 55.86389160200014),Landskrona,SELAA,SE_1SELAA,SE,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.1501827,838,POINT (12.82647705100004 55.86389160200014),Landskrona,SELAA,SE_1SELAA,SE,2025,Total,,,0
portvesselsbytonnage.1502433,839,POINT (13.165893554999968 58.511291504000155),Lidköping,SELDK,SE_2SELDK,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1502432,839,POINT (13.165893554999968 58.511291504000155),Lidköping,SELDK,SE_2SELDK,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1502431,839,POINT (13.165893554999968 58.511291504000155),Lidköping,SELDK,SE_2SELDK,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1502430,839,POINT (13.165893554999968 58.511291504000155),Lidköping,SELDK,SE_2SELDK,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1502434,839,POINT (13.165893554999968 58.511291504000155),Lidköping,SELDK,SE_2SELDK,SE,2025,Total,,,0
portvesselsbytonnage.1505517,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 50 000 to 79 999 gross tonnage,,,17
portvesselsbytonnage.1505516,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.1505515,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.1505514,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1505513,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1505512,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.1505511,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1505510,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1505509,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1505508,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1505507,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1505506,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1505505,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1505504,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1505503,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1505502,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1505518,840,POINT (22.16589355500014 65.5798950200001),Luleå,SELLA,SE_1SELLA,SE,2025,Total,,,0
portvesselsbytonnage.1506652,841,POINT (11.434326171999999 58.26910400400004),Lysekil,SELYS,SE_2SELYS,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1506651,841,POINT (11.434326171999999 58.26910400400004),Lysekil,SELYS,SE_2SELYS,SE,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1506650,841,POINT (11.434326171999999 58.26910400400004),Lysekil,SELYS,SE_2SELYS,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1506649,841,POINT (11.434326171999999 58.26910400400004),Lysekil,SELYS,SE_2SELYS,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1506648,841,POINT (11.434326171999999 58.26910400400004),Lysekil,SELYS,SE_2SELYS,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1506647,841,POINT (11.434326171999999 58.26910400400004),Lysekil,SELYS,SE_2SELYS,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1506646,841,POINT (11.434326171999999 58.26910400400004),Lysekil,SELYS,SE_2SELYS,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1506645,841,POINT (11.434326171999999 58.26910400400004),Lysekil,SELYS,SE_2SELYS,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1506644,841,POINT (11.434326171999999 58.26910400400004),Lysekil,SELYS,SE_2SELYS,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1506643,841,POINT (11.434326171999999 58.26910400400004),Lysekil,SELYS,SE_2SELYS,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1506642,841,POINT (11.434326171999999 58.26910400400004),Lysekil,SELYS,SE_2SELYS,SE,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.1506653,841,POINT (11.434326171999999 58.26910400400004),Lysekil,SELYS,SE_2SELYS,SE,2025,Total,,,0
portvesselsbytonnage.1510621,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 50 000 to 79 999 gross tonnage,,,17
portvesselsbytonnage.1510620,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.1510619,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.1510618,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.1510617,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.1510616,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.1510615,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.1510614,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.1510613,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.1510612,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.1510611,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1510610,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1510609,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1510608,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1510607,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.1510606,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1510605,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.1510622,842,POINT (12.992303500000105 55.620228000000054),Malmö,SEMMA,SE_1SEMMA,SE,2025,Total,,,0
portvesselsbytonnage.1510944,843,POINT (18.714477539000086 59.757690430000025),Norrtälje,SENOE,SE_1SENOE,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1510943,843,POINT (18.714477539000086 59.757690430000025),Norrtälje,SENOE,SE_1SENOE,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1510942,843,POINT (18.714477539000086 59.757690430000025),Norrtälje,SENOE,SE_1SENOE,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1510945,843,POINT (18.714477539000086 59.757690430000025),Norrtälje,SENOE,SE_1SENOE,SE,2025,Total,,,0
portvesselsbytonnage.1511292,844,POINT (17.15087890600006 60.93750000000017),Norrsundet,SENOT,SE_1SENOT,SE,2025,From 4 000 to 4 999 gross tonnage,,,7
portvesselsbytonnage.1511291,844,POINT (17.15087890600006 60.93750000000017),Norrsundet,SENOT,SE_1SENOT,SE,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.1511290,844,POINT (17.15087890600006 60.93750000000017),Norrsundet,SENOT,SE_1SENOT,SE,2025,From 2 000 to 2 999 gross tonnage,,,5
portvesselsbytonnage.1511289,844,POINT (17.15087890600006 60.93750000000017),Norrsundet,SENOT,SE_1SENOT,SE,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.1511288,844,POINT (17.15087890600006 60.93750000000017),Norrsundet,SENOT,SE_1SENOT,SE,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.1511293,844,POINT (17.15087890600006 60.93750000000017),Norrsundet,SENOT,SE_1SENOT,SE,2025,Total,,,0
portvesselsbytonnage.1514605,845,POINT (16.253112793000014 58.61669921900017),Norrköping,SENRK,SE_1SENRK,SE,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.1514604,845,POINT (16.253112793000014 58.61669921900017),Norrköping,SENRK,SE_1SENRK,SE,2025,From 30 000 to 39 999 gross tonnage,,,15
